trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Metals,materials_Minerals,materials_Fossil,materials_Other_Materials,materials_intensity
2389,2019,IN,IN,COLLE,TOBAC,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,2019,IN,IN,LEATH,MOTOR,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430,2019,IN,IN,PRINT,NATUR,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7221,2019,IN,IN,MEATP,FOOD5,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8713,2019,IN,IN,PFERT,AVIAT,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2752,2019,IN,IN,CROPS,CRUDE,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12617,2019,IN,IN,WASTE,SUGAR,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4240,2019,IN,IN,ELEC8,SALEM,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12605,2019,IN,IN,WASTE,REFI1,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11862,2019,IN,IN,TEXTI,REFI1,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,2019,IN,IN,COPP1,LEATH,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11919,2019,IN,IN,TOBAC,POSTT,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7536,2019,IN,IN,MOTO1,NFERT,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5908,2019,IN,IN,HOTEL,KEROS,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8118,2019,IN,IN,NONME,CHARC,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4842,2019,IN,IN,FOOD3,CROPS,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,2019,IN,IN,ELEC2,NONSP,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7540,2019,IN,IN,MOTO1,OFFIC,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,2019,IN,IN,CHEMI,SUPPO,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7442,2019,IN,IN,MEMBE,RETAI,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,2019,IN,IN,ELEC6,FOOD3,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11302,2019,IN,IN,SEACO,SALEM,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3387,2019,IN,IN,ELEC1,RETAI,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8412,2019,IN,IN,OILSE,PLAST,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786,2019,IN,IN,RETAI,ALUM1,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10348,2019,IN,IN,RECRE,FISH5,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10153,2019,IN,IN,RAWMI,PROCE,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12165,2019,IN,IN,TRAN2,PIGS9,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,2019,IN,IN,ELEC5,HEAVY,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10552,2019,IN,IN,RENTI,MEAT1,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7343,2019,IN,IN,MEMBE,BITU1,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,2019,IN,IN,SUGAR,MEDIC,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4943,2019,IN,IN,FOOD3,VEGE1,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6677,2019,IN,IN,LIQUE,ELEC4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11582,2019,IN,IN,SUGAR,NFERT,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10931,2019,IN,IN,RUBBE,BKBPE,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4790,2019,IN,IN,FISHF,PROCE,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12481,2019,IN,IN,VEGET,SUPPO,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12999,2019,IN,IN,WOODW,BRICK,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,2019,IN,IN,FABRI,CEMEN,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,2019,IN,IN,FABRI,ELEC1,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12212,2019,IN,IN,TRANS,BASIC,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12459,2019,IN,IN,VEGET,NFERT,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7641,2019,IN,IN,MOTOR,LEATH,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5482,2019,IN,IN,GASDI,PARAF,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9432,2019,IN,IN,PRINT,NONF1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3758,2019,IN,IN,ELEC4,PETRO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,2019,IN,IN,CATTL,BIODI,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,2019,IN,IN,CHEMI,WASTE,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8081,2019,IN,IN,NONFE,NFERT,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023,2019,IN,IN,INSUR,BITU1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4768,2019,IN,IN,FISHF,MACHI,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4011,2019,IN,IN,ELEC6,REALE,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7763,2019,IN,IN,NAPHT,RADIO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7732,2019,IN,IN,NAPHT,GLASS,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8111,2019,IN,IN,NONME,BIOGA,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6825,2019,IN,IN,MACHI,AUXIL,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13032,2019,IN,IN,WOODW,KERO1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8986,2019,IN,IN,PLAST,DAIRY,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3587,2019,IN,IN,ELEC3,FORES,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9770,2019,IN,IN,PULP5,ELECT,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,2019,IN,IN,BLAST,PREC1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6022,2019,IN,IN,INSUR,BIOGA,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2019,IN,IN,93197,PETRO,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12710,2019,IN,IN,WEARI,NATU1,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10896,2019,IN,IN,RETAI,RETAI,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,2019,IN,IN,ELEC8,BRICK,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,2019,IN,IN,CEMEN,ADDIT,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4710,2019,IN,IN,FISH5,RESEA,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7535,2019,IN,IN,MOTO1,NATUR,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2019,IN,IN,93197,CROPS,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3209,2019,IN,IN,EDUCA,CROPS,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,2019,IN,IN,CEMEN,LIQUI,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12228,2019,IN,IN,TRANS,CROPS,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5120,2019,IN,IN,FORES,OFFIC,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8689,2019,IN,IN,PETRO,MEDIC,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7206,2019,IN,IN,MEATC,WOODW,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4516,2019,IN,IN,FINAN,BIOG1,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,2019,IN,IN,EDUCA,COKE1,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,2019,IN,IN,CHEMI,CEMEN,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2019,IN,IN,AIRTR,KEROS,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11528,2019,IN,IN,SUGAR,BITUM,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9251,2019,IN,IN,PREC1,BRICK,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,2019,IN,IN,ANIMA,RECRE,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9913,2019,IN,IN,RADIO,PLAST,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11466,2019,IN,IN,SUGA1,FURNI,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8983,2019,IN,IN,PLAST,CONST,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3571,2019,IN,IN,ELEC3,CROPS,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2019,IN,IN,BASIC,CEMEN,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7311,2019,IN,IN,MEDIC,PREC1,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12989,2019,IN,IN,WOODW,AUXIL,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,2019,IN,IN,CEREA,GASDI,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,2019,IN,IN,ANIMA,FISH5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4359,2019,IN,IN,ELECT,RECRE,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10151,2019,IN,IN,RAWMI,POULT,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11834,2019,IN,IN,TEXTI,MEATP,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10256,2019,IN,IN,REALE,NONSP,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7182,2019,IN,IN,MEATC,PRINT,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7112,2019,IN,IN,MEATA,POULT,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5557,2019,IN,IN,GASWO,FOUND,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6719,2019,IN,IN,LIQUE,PLAST,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8911,2019,IN,IN,PLANT,GLASS,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9868,2019,IN,IN,RADIO,ELEC4,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12423,2019,IN,IN,VEGET,CONST,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12356,2019,IN,IN,VEGE1,LIQUE,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4220,2019,IN,IN,ELEC8,PLAST,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,2019,IN,IN,BUSIN,DAIRY,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6206,2019,IN,IN,KERO1,ELECT,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6708,2019,IN,IN,LIQUE,NFERT,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7071,2019,IN,IN,MEAT4,WASTE,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,2019,IN,IN,BITUM,VEGE1,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11635,2019,IN,IN,SUPPO,BKBPE,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7733,2019,IN,IN,NAPHT,HEAVY,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5222,2019,IN,IN,FOUND,NATU1,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,2019,IN,IN,CATTL,MEDIC,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,2019,IN,IN,BITU1,ELEC3,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,2019,IN,IN,BUSIN,SUGA1,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11242,2019,IN,IN,SEACO,93197,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9621,2019,IN,IN,PROCE,BUSIN,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10102,2019,IN,IN,RAWMI,COLLE,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12495,2019,IN,IN,WASTE,ANIMA,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5749,2019,IN,IN,HEALT,ELEC2,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11923,2019,IN,IN,TOBAC,RECRE,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,2019,IN,IN,ELEC6,FINAN,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8890,2019,IN,IN,PLANT,CHARC,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7328,2019,IN,IN,MEDIC,WASTE,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11565,2019,IN,IN,SUGAR,KEROS,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6192,2019,IN,IN,IRONO,WHOLE,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13109,2019,IN,IN,WOOLS,DAIRY,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9537,2019,IN,IN,PRIVA,HEAVY,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,2019,IN,IN,CHEM1,REFIN,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5853,2019,IN,IN,HOTEL,BIODI,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,2019,IN,IN,CHARC,PREC1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811,2019,IN,IN,PIGS9,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,2019,IN,IN,ANIMA,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7085,2019,IN,IN,MEATA,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12773,2019,IN,IN,WHEAT,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,2019,IN,IN,CATTL,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,2019,IN,IN,CEREA,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9204,2019,IN,IN,POULT,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365,2019,IN,IN,OILSE,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8440,2019,IN,IN,PADDY,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13106,2019,IN,IN,WOOLS,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2748,2019,IN,IN,CROPS,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12422,2019,IN,IN,VEGET,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8893,2019,IN,IN,PLANT,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11540,2019,IN,IN,SUGAR,COLLE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7068,2019,IN,IN,MEAT4,TOBAC,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10585,2019,IN,IN,RENTI,REFI1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2019,IN,IN,AIRTR,CEMEN,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8798,2019,IN,IN,PIGS9,BEVER,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9946,2019,IN,IN,RAILW,ADDIT,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,2019,IN,IN,ALUM1,WEARI,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,2019,IN,IN,COPP1,DAIRY,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11436,2019,IN,IN,STONE,WOODW,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11240,2019,IN,IN,SANDC,SUPPO,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8300,2019,IN,IN,OFFIC,LEAD1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,2019,IN,IN,BITU1,CHEM1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11272,2019,IN,IN,SEACO,HOTEL,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2019,IN,IN,AUXIL,INLAN,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4923,2019,IN,IN,FOOD3,REFI1,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5990,2019,IN,IN,INLAN,FURNI,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11396,2019,IN,IN,STONE,FOUND,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10013,2019,IN,IN,RAILW,LIQUI,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8888,2019,IN,IN,PLANT,CEMEN,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3516,2019,IN,IN,ELEC2,REFI1,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4936,2019,IN,IN,FOOD3,SUGAR,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13127,2019,IN,IN,WOOLS,LIQUE,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10586,2019,IN,IN,RENTI,REFIN,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7488,2019,IN,IN,MOTO1,COPP1,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10252,2019,IN,IN,REALE,NATUR,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,2019,IN,IN,BLAST,BRICK,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2019,IN,IN,ANIMA,WOODW,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9659,2019,IN,IN,PROCE,PAPER,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,2019,IN,IN,CATTL,MACHI,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7482,2019,IN,IN,MOTO1,COKE1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11287,2019,IN,IN,SEACO,PAPER,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,2019,IN,IN,CEMEN,DAIRY,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,2019,IN,IN,ELEC6,LIQUE,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12281,2019,IN,IN,TRANS,RECRE,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9528,2019,IN,IN,PRIVA,FOOD3,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4123,2019,IN,IN,ELEC7,TEXTI,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8394,2019,IN,IN,OILSE,MACHI,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3436,2019,IN,IN,ELEC2,COKIN,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,2019,IN,IN,CEMEN,PREC1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2019,IN,IN,AIRTR,NAPHT,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9676,2019,IN,IN,PROCE,RUBBE,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,2019,IN,IN,ELEC3,SALEM,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,2019,IN,IN,FINAN,SECO9,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8089,2019,IN,IN,NONFE,PLAST,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650,2019,IN,IN,LIQUE,ALUM1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5020,2019,IN,IN,FOOD5,PLAST,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12489,2019,IN,IN,VEGET,WOODW,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6445,2019,IN,IN,LEAD1,NONF1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2019,IN,IN,ANIMA,GASDI,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5429,2019,IN,IN,GASDI,ELEC1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13139,2019,IN,IN,WOOLS,NFERT,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7005,2019,IN,IN,MEAT1,WASTE,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,2019,IN,IN,CEMEN,COPP1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12274,2019,IN,IN,TRANS,PRINT,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8581,2019,IN,IN,PAPER,PETRO,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3557,2019,IN,IN,ELEC3,BRICK,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,2019,IN,IN,BITUM,MOTO1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467,2019,IN,IN,PADDY,PFERT,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3823,2019,IN,IN,ELEC5,COKIN,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8852,2019,IN,IN,PIGS9,PAPER,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310,2019,IN,IN,OFFIC,NONF1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6075,2019,IN,IN,INSUR,LEAD1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,2019,IN,IN,DIST1,PRINT,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,2019,IN,IN,AVIAT,MOTOR,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,2019,IN,IN,EDUCA,BLAST,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9736,2019,IN,IN,PUBLI,RUBBE,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8321,2019,IN,IN,OFFIC,PREC1,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,2019,IN,IN,CROPS,MEDIC,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11160,2019,IN,IN,SALEM,REFIN,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2019,IN,IN,AIRTR,CERAM,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9512,2019,IN,IN,PRIVA,DAIRY,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11117,2019,IN,IN,SALEM,LUBRI,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,2019,IN,IN,ELEC3,PLAST,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,2019,IN,IN,HEALT,MEATP,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2606,2019,IN,IN,CONST,SUGA1,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
